Hour,DC,Bids,Impressions,Spent
2020-03-02 16:00:00,EU,5687269,1303462,746562
2020-03-02 16:00:00,US,5139550,690125,1177164
2020-03-02 17:00:00,EU,5240583,1177640,718814
2020-03-02 17:00:00,US,4980648,707090,1229651
2020-03-02 18:00:00,EU,4794276,1081446,686651
2020-03-02 18:00:00,US,4827584,700479,1252449
2020-03-02 19:00:00,EU,4426571,1005910,758607
2020-03-02 19:00:00,US,4511534,708490,1360634
2020-03-02 20:00:00,EU,4056280,891307,674294
2020-03-02 20:00:00,US,4518429,735067,1396200
2020-03-02 21:00:00,EU,3378458,722025,517755
2020-03-02 21:00:00,US,4361099,736142,1393888
2020-03-02 22:00:00,EU,3323115,754283,466241
2020-03-02 22:00:00,US,4632476,860090,1583461
2020-03-02 23:00:00,EU,2926217,671204,397436
2020-03-02 23:00:00,US,4602164,872002,1612043
2020-03-03 0:00:00,EU,3438437,869601,385528
2020-03-03 0:00:00,US,5422641,1021056,1989174
2020-03-03 1:00:00,EU,3694714,897062,391764
2020-03-03 1:00:00,US,5341984,1007524,2168931
2020-03-03 2:00:00,EU,3801329,894710,381188
2020-03-03 2:00:00,US,5108991,987357,2069749
2020-03-03 3:00:00,EU,4278563,1039597,439863
2020-03-03 3:00:00,US,4754321,952534,1964669
2020-03-03 4:00:00,EU,4602668,1116689,480936
2020-03-03 4:00:00,US,4211691,824536,1649826
2020-03-03 5:00:00,EU,5162011,1235803,595533
2020-03-03 5:00:00,US,4071442,773338,1518911
2020-03-03 6:00:00,EU,5393603,1288459,731756
2020-03-03 6:00:00,US,3586220,659735,1160124
2020-03-03 7:00:00,EU,5672418,1283954,797253
2020-03-03 7:00:00,US,3214960,527134,840178
2020-03-03 8:00:00,EU,5864513,1327744,832732
2020-03-03 8:00:00,US,3297286,460994,692180
2020-03-03 9:00:00,EU,5843091,1330073,823717
2020-03-03 9:00:00,US,3152358,430287,634582
2020-03-03 10:00:00,EU,6140364,1289505,839877
2020-03-03 10:00:00,US,3487316,460761,659528
2020-03-03 11:00:00,EU,6161459,1416548,1013413
2020-03-03 11:00:00,US,4099863,553308,929364
2020-03-03 12:00:00,EU,6337698,1340689,926590
2020-03-03 12:00:00,US,4835435,682801,1134634
2020-03-03 13:00:00,EU,6043639,1339157,899652
2020-03-03 13:00:00,US,4728395,677119,1132813
2020-03-03 14:00:00,EU,5917845,1336987,839470
2020-03-03 14:00:00,US,4728488,717191,1230757
2020-03-03 15:00:00,EU,5892665,1194535,802700
2020-03-03 15:00:00,US,4972559,738517,1220335
2020-03-03 16:00:00,EU,6136580,1218853,837926
2020-03-03 16:00:00,US,5174162,747535,1269611
2020-03-03 17:00:00,EU,6040045,1270451,878802
2020-03-03 17:00:00,US,5656467,824520,1328750
2020-03-03 18:00:00,EU,5538413,1168753,932642
2020-03-03 18:00:00,US,5607188,882626,1406091
2020-03-03 19:00:00,EU,4322766,899408,931637
2020-03-03 19:00:00,US,5308222,807997,1599091
2020-03-03 20:00:00,EU,3530708,808638,784090
2020-03-03 20:00:00,US,5394347,796019,1542763
2020-03-03 21:00:00,EU,4096033,1019229,739492
2020-03-03 21:00:00,US,5473698,804621,1504489
2020-03-03 22:00:00,EU,3408036,782817,561575
2020-03-03 22:00:00,US,5546922,845264,1571064
2020-03-03 23:00:00,EU,2927265,664190,434725
2020-03-03 23:00:00,US,5569494,837804,1641003
2020-03-04 0:00:00,EU,3661016,936218,420269
2020-03-04 0:00:00,US,6269107,979365,2074866
2020-03-04 1:00:00,EU,3790051,891785,396165
2020-03-04 1:00:00,US,6232486,963181,2243172
2020-03-04 2:00:00,EU,3737535,882714,391815
2020-03-04 2:00:00,US,5911451,929389,2058742
2020-03-04 3:00:00,EU,4097081,960775,431372
2020-03-04 3:00:00,US,5505538,898937,1862692
2020-03-04 4:00:00,EU,4493678,1066381,489670
2020-03-04 4:00:00,US,4931092,801961,1580865
2020-03-04 5:00:00,EU,4995505,1179465,618455
2020-03-04 5:00:00,US,4731224,743356,1423517
2020-03-04 6:00:00,EU,5340021,1266207,751876
2020-03-04 6:00:00,US,4382686,645467,1117337
2020-03-04 7:00:00,EU,5593370,1303367,837616
2020-03-04 7:00:00,US,3926566,541965,828779
2020-03-04 8:00:00,EU,5739209,1308902,841785
2020-03-04 8:00:00,US,3904914,482562,711068
2020-03-04 9:00:00,EU,5824415,1319314,856546
2020-03-04 9:00:00,US,3822278,476411,605245
2020-03-04 10:00:00,EU,5762198,1309318,860672
2020-03-04 10:00:00,US,4023549,488312,658807
2020-03-04 11:00:00,EU,6104442,1325685,881321
2020-03-04 11:00:00,US,4467217,551922,891777
2020-03-04 12:00:00,EU,6253103,1376974,989402
2020-03-04 12:00:00,US,5347557,647871,1158193
2020-03-04 13:00:00,EU,6129725,1363583,938224
2020-03-04 13:00:00,US,5652237,704011,1199399
2020-03-04 14:00:00,EU,5955099,1333896,919439
2020-03-04 14:00:00,US,5887318,741388,1233924
2020-03-04 15:00:00,EU,5751117,1274339,826617
2020-03-04 15:00:00,US,6195951,771111,1300455
2020-03-04 16:00:00,EU,5547427,1139207,783175
2020-03-04 16:00:00,US,5982864,740023,1264449
2020-03-04 17:00:00,EU,5193884,1166818,754621
2020-03-04 17:00:00,US,5990597,739328,1307103
2020-03-04 18:00:00,EU,4776579,1124665,761085
2020-03-04 18:00:00,US,5785245,738594,1286362
2020-03-04 19:00:00,EU,4384811,1050779,821703
2020-03-04 19:00:00,US,5644511,763146,1446178
2020-03-04 20:00:00,EU,3927056,922652,698462
2020-03-04 20:00:00,US,5819461,810740,1457869
2020-03-04 21:00:00,EU,3722229,858067,643670
2020-03-04 21:00:00,US,5919434,837805,1468016
2020-03-04 22:00:00,EU,3093810,697051,475914
2020-03-04 22:00:00,US,5818816,836875,1438511
2020-03-04 23:00:00,EU,2717691,598989,373219
2020-03-04 23:00:00,US,5819279,841577,1440226
2020-03-05 0:00:00,EU,3241148,752954,364972
2020-03-05 0:00:00,US,6677063,1044255,1820111
2020-03-05 1:00:00,EU,3433441,784554,355680
2020-03-05 1:00:00,US,6938245,1150338,2041858
2020-03-05 2:00:00,EU,3731131,861131,389579
2020-03-05 2:00:00,US,6907360,1219926,2134671
2020-03-05 3:00:00,EU,4117971,947842,452640
2020-03-05 3:00:00,US,6585271,1171188,1980233
2020-03-05 4:00:00,EU,4516363,1053972,494903
2020-03-05 4:00:00,US,5879650,1008442,1709167
2020-03-05 5:00:00,EU,5041472,1179929,623897
2020-03-05 5:00:00,US,5410871,857654,1543511
2020-03-05 6:00:00,EU,5502350,1291716,719243
2020-03-05 6:00:00,US,4964319,694106,1194804
2020-03-05 7:00:00,EU,5581965,1283563,775110
2020-03-05 7:00:00,US,4563669,570821,883576
2020-03-05 8:00:00,EU,5806719,1307727,793871
2020-03-05 8:00:00,US,4524668,545511,781634
2020-03-05 9:00:00,EU,5798880,1293564,806389
2020-03-05 9:00:00,US,4120480,522756,684988
2020-03-05 10:00:00,EU,5962916,1350890,846670
2020-03-05 10:00:00,US,4074058,515416,783109
2020-03-05 11:00:00,EU,6104723,1289750,862284
2020-03-05 11:00:00,US,4366993,583648,988062
2020-03-05 12:00:00,EU,6126825,1308090,886625
2020-03-05 12:00:00,US,4989012,663074,1269700
2020-03-05 13:00:00,EU,6099443,1393725,901056
2020-03-05 13:00:00,US,5415087,730093,1337762
2020-03-05 14:00:00,EU,5910380,1299923,817461
2020-03-05 14:00:00,US,5468523,733782,1326868
2020-03-05 15:00:00,EU,5826944,1286248,828703
2020-03-05 15:00:00,US,5597300,748426,1312169
2020-03-05 16:00:00,EU,5737735,1260052,865353
2020-03-05 16:00:00,US,5428452,698115,1292851
2020-03-05 17:00:00,EU,5459815,1176281,808544
2020-03-05 17:00:00,US,5156069,684548,1236092
2020-03-05 18:00:00,EU,5058516,1161396,835148
2020-03-05 18:00:00,US,5184780,672604,1262001
2020-03-05 19:00:00,EU,4664886,1068140,851465
2020-03-05 19:00:00,US,5191367,696580,1344822
2020-03-05 20:00:00,EU,4221285,970352,774077
2020-03-05 20:00:00,US,5405186,729523,1430137
2020-03-05 21:00:00,EU,3358107,740264,556945
2020-03-05 21:00:00,US,5242753,700093,1309088
2020-03-05 22:00:00,EU,3636083,793775,558831
2020-03-05 22:00:00,US,5711414,829524,1481564
2020-03-05 23:00:00,EU,3127410,711726,460093
2020-03-05 23:00:00,US,5832960,882209,1491102
2020-03-06 0:00:00,EU,3499229,816482,425548
2020-03-06 0:00:00,US,7080242,1197145,1813243
2020-03-06 1:00:00,EU,3756950,854418,397650
2020-03-06 1:00:00,US,7260675,1283883,2096392
2020-03-06 2:00:00,EU,4071557,925531,412361
2020-03-06 2:00:00,US,7056959,1279336,2039883
2020-03-06 3:00:00,EU,4498301,1024422,459023
2020-03-06 3:00:00,US,6412357,1181822,2033921
2020-03-06 4:00:00,EU,4884213,1122066,497949
2020-03-06 4:00:00,US,5787761,1062503,1677607
2020-03-06 5:00:00,EU,5314778,1204004,620103
2020-03-06 5:00:00,US,5942038,1066349,1753422
2020-03-06 6:00:00,EU,5358583,1268796,771564
2020-03-06 6:00:00,US,4510785,825745,1358792
2020-03-06 7:00:00,EU,6052722,1369936,852634
2020-03-06 7:00:00,US,4594230,753615,1049235
2020-03-06 8:00:00,EU,6196745,1366554,866841
2020-03-06 8:00:00,US,4390937,642652,874704
2020-03-06 9:00:00,EU,6382861,1440704,914726
2020-03-06 9:00:00,US,4378226,596169,783269
2020-03-06 10:00:00,EU,6436607,1418127,908746
2020-03-06 10:00:00,US,4852149,593436,857673
2020-03-06 11:00:00,EU,6691779,1429058,926497
2020-03-06 11:00:00,US,5615181,685304,1089759
2020-03-06 12:00:00,EU,6522905,1401306,917659
2020-03-06 12:00:00,US,6150748,739959,1246997
2020-03-06 13:00:00,EU,6590011,1448235,933208
2020-03-06 13:00:00,US,6258698,749053,1310056
2020-03-06 14:00:00,EU,6383881,1406595,865121
2020-03-06 14:00:00,US,6299766,766538,1338545
2020-03-06 15:00:00,EU,6276903,1429329,882803
2020-03-06 15:00:00,US,6299827,899477,1272106
2020-03-06 16:00:00,EU,6424667,1539857,928242
2020-03-06 16:00:00,US,6418028,889164,1348834
2020-03-06 17:00:00,EU,6356594,1634356,1021890
2020-03-06 17:00:00,US,6369095,925405,1363487
2020-03-06 18:00:00,EU,5759025,1467439,1001535
2020-03-06 18:00:00,US,6473048,1043421,1609026
2020-03-06 19:00:00,EU,5253863,1341539,1015478
2020-03-06 19:00:00,US,6060964,925227,1511106
2020-03-06 20:00:00,EU,4771117,1194791,928317
2020-03-06 20:00:00,US,6526248,1007255,1715723
2020-03-06 21:00:00,EU,4640907,1136541,861789
2020-03-06 21:00:00,US,6788254,1117327,1614630
2020-03-06 22:00:00,EU,4140562,1019473,693717
2020-03-06 22:00:00,US,6643886,1174855,1606770
2020-03-06 23:00:00,EU,3812020,936089,585584
2020-03-06 23:00:00,US,6631963,1182873,1551392
2020-03-07 0:00:00,EU,4549581,1127448,641230
2020-03-07 0:00:00,US,7965637,1579106,2017727
2020-03-07 1:00:00,EU,4871200,1194481,598967
2020-03-07 1:00:00,US,7851191,1476297,2109893
2020-03-07 2:00:00,EU,5096345,1246313,601595
2020-03-07 2:00:00,US,7906388,1595154,2125330
2020-03-07 3:00:00,EU,5482989,1356343,630659
2020-03-07 3:00:00,US,7381962,1461275,1979903
2020-03-07 4:00:00,EU,5679272,1417392,674803
2020-03-07 4:00:00,US,6557831,1304266,1774850
2020-03-07 5:00:00,EU,6298312,1595681,836369
2020-03-07 5:00:00,US,6426870,1246351,1774759
2020-03-07 6:00:00,EU,6597767,1632463,960628
2020-03-07 6:00:00,US,5728910,1009638,1325931
2020-03-07 7:00:00,EU,6999945,1694519,1091109
2020-03-07 7:00:00,US,5011769,793926,1018123
2020-03-07 8:00:00,EU,7141763,1683231,1161559
2020-03-07 8:00:00,US,4896328,684254,874199
2020-03-07 9:00:00,EU,7211579,1694265,1164419
2020-03-07 9:00:00,US,4733609,618962,728665
2020-03-07 10:00:00,EU,7274801,1761383,1156401
2020-03-07 10:00:00,US,4883358,645734,677437
2020-03-07 11:00:00,EU,7281112,1658088,1108365
2020-03-07 11:00:00,US,5447307,758835,797265
2020-03-07 12:00:00,EU,7199851,1570288,1056898
2020-03-07 12:00:00,US,6452997,976050,1132887
2020-03-07 13:00:00,EU,7123816,1659920,1084025
2020-03-07 13:00:00,US,7051417,1126562,1354895
2020-03-07 14:00:00,EU,7002873,1626553,1043098
2020-03-07 14:00:00,US,7560047,1256803,1502128
2020-03-07 15:00:00,EU,6622112,1536693,999463
2020-03-07 15:00:00,US,7793830,1337787,1586253
2020-03-07 16:00:00,EU,6550914,1504100,983786
2020-03-07 16:00:00,US,7739059,1272162,1614129
2020-03-07 17:00:00,EU,6041906,1364700,876555
2020-03-07 17:00:00,US,7328547,1153740,1540270
2020-03-07 18:00:00,EU,5574760,1306116,864108
2020-03-07 18:00:00,US,7049267,1090000,1502674
2020-03-07 19:00:00,EU,5210199,1257149,945601
2020-03-07 19:00:00,US,6776107,1071204,1662161
2020-03-07 20:00:00,EU,4657933,1142922,865863
2020-03-07 20:00:00,US,6562738,1030372,1607576
2020-03-07 21:00:00,EU,4439454,1059276,777576
2020-03-07 21:00:00,US,6361673,1025715,1537851
2020-03-07 22:00:00,EU,4011807,978766,658523
2020-03-07 22:00:00,US,6173082,1027220,1476360
2020-03-07 23:00:00,EU,3598861,850329,550266
2020-03-07 23:00:00,US,6065984,1012160,1387906
2020-03-08 0:00:00,EU,4322275,1056504,605815
2020-03-08 0:00:00,US,7863101,1480220,1911908
2020-03-08 1:00:00,EU,4636876,1119711,596359
2020-03-08 1:00:00,US,7828279,1481047,1998151
2020-03-08 2:00:00,EU,5025696,1213823,578365
2020-03-08 2:00:00,US,7691151,1497241,1921919
2020-03-08 3:00:00,EU,5300080,1273019,591059
2020-03-08 3:00:00,US,6843998,1332743,1889647
2020-03-08 4:00:00,EU,5561390,1346881,621400
2020-03-08 4:00:00,US,6371793,1209347,1607768
2020-03-08 5:00:00,EU,5955025,1450942,723216
2020-03-08 5:00:00,US,6249126,1243147,1655923
2020-03-08 6:00:00,EU,6296077,1518470,858947
2020-03-08 6:00:00,US,5957266,1032983,1356716
2020-03-08 7:00:00,EU,6572094,1541887,1005439
2020-03-08 7:00:00,US,5082271,804169,1075228
2020-03-08 8:00:00,EU,6674216,1515231,1094677
2020-03-08 8:00:00,US,4879344,676287,891534
2020-03-08 9:00:00,EU,6524890,1495822,1055754
2020-03-08 9:00:00,US,4590473,562915,700561
2020-03-08 10:00:00,EU,6595966,1515280,1086631
2020-03-08 10:00:00,US,5118355,605516,688476
2020-03-08 11:00:00,EU,6779245,1442545,1004326
2020-03-08 11:00:00,US,5603655,716914,778772
2020-03-08 12:00:00,EU,6717028,1502307,1022985
2020-03-08 12:00:00,US,6324107,922368,1083887
2020-03-08 13:00:00,EU,6659866,1511601,963320
2020-03-08 13:00:00,US,7135338,1131235,1311879
2020-03-08 14:00:00,EU,6521620,1454177,933668
2020-03-08 14:00:00,US,7731961,1250789,1434632
2020-03-08 15:00:00,EU,6098899,1367817,888951
2020-03-08 15:00:00,US,7952351,1359135,1574905
2020-03-08 16:00:00,EU,6039741,1319466,888526
2020-03-08 16:00:00,US,7888115,1184105,1619024
2020-03-08 17:00:00,EU,5629783,1236677,811811
2020-03-08 17:00:00,US,7782461,1155283,1629651
2020-03-08 18:00:00,EU,5191007,1178904,788182
2020-03-08 18:00:00,US,7509629,1120966,1616794
2020-03-08 19:00:00,EU,4863072,1124261,797810
2020-03-08 19:00:00,US,7375641,1105117,1661612
2020-03-08 20:00:00,EU,2940922,678320,662725
2020-03-08 20:00:00,US,5997486,812579,1462032
2020-03-08 21:00:00,EU,2174929,450089,374743
2020-03-08 21:00:00,US,5382645,707683,1219303
2020-03-08 22:00:00,EU,3114482,720844,492125
2020-03-08 22:00:00,US,6089760,999892,1442498
2020-03-08 23:00:00,EU,3899848,954677,648274
2020-03-08 23:00:00,US,6683406,1262807,1679107
2020-03-09 0:00:00,EU,3806990,903076,492318
2020-03-09 0:00:00,US,7827018,1499603,2121219
2020-03-09 1:00:00,EU,4061027,917135,445429
2020-03-09 1:00:00,US,7567674,1390458,2214675
2020-03-09 2:00:00,EU,4220938,959065,433365
2020-03-09 2:00:00,US,7120453,1392587,2050663
2020-03-09 3:00:00,EU,4463714,1007913,474831
2020-03-09 3:00:00,US,6527732,1300472,1969320
2020-03-09 4:00:00,EU,4748677,1112683,536073
2020-03-09 4:00:00,US,6332385,1277802,1881341
2020-03-09 5:00:00,EU,5294526,1240944,657849
2020-03-09 5:00:00,US,5618569,1061345,1432748
2020-03-09 6:00:00,EU,5678843,1332069,797332
2020-03-09 6:00:00,US,4886371,789486,1089449
2020-03-09 7:00:00,EU,5983955,1362685,820814
2020-03-09 7:00:00,US,4486040,601891,846279
2020-03-09 8:00:00,EU,6041339,1359286,887811
2020-03-09 8:00:00,US,4346644,547030,728394
2020-03-09 9:00:00,EU,6068813,1378142,904862
2020-03-09 9:00:00,US,4339312,558085,723483
2020-03-09 10:00:00,EU,6136167,1387595,930400
2020-03-09 10:00:00,US,4847391,642173,881004
2020-03-09 11:00:00,EU,6167223,1353502,906977
2020-03-09 11:00:00,US,5271639,709752,1027819
2020-03-09 12:00:00,EU,5959741,1349021,906570
2020-03-09 12:00:00,US,5547889,787616,1148292
2020-03-09 13:00:00,EU,5276883,1208372,843968
2020-03-09 13:00:00,US,5559233,822559,1145706
2020-03-09 14:00:00,EU,5912455,1327147,841581
2020-03-09 14:00:00,US,6155715,981608,1220608
2020-03-09 15:00:00,EU,5710726,1276828,845513
2020-03-09 15:00:00,US,6399539,1044180,1313703
2020-03-09 16:00:00,EU,5950239,1273640,870301
2020-03-09 16:00:00,US,6450324,999816,1417480
2020-03-09 17:00:00,EU,5701844,1228041,877668
2020-03-09 17:00:00,US,6366063,964190,1449367
2020-03-09 18:00:00,EU,5342025,1181357,885000
2020-03-09 18:00:00,US,6288669,946379,1382382
2020-03-09 19:00:00,EU,5044162,1125060,913234
2020-03-09 19:00:00,US,6262471,969667,1476902
2020-03-09 20:00:00,EU,4594678,1038501,869921
2020-03-09 20:00:00,US,6401171,1054994,1620438
2020-03-09 21:00:00,EU,4202973,915392,668270
2020-03-09 21:00:00,US,6698751,1148732,1701653
2020-03-09 22:00:00,EU,3765337,814223,538502
2020-03-09 22:00:00,US,6856022,1219551,1762073
2020-03-09 23:00:00,EU,3322752,709129,433747
2020-03-09 23:00:00,US,6831759,1222283,1705725
2020-03-10 0:00:00,EU,3872876,849401,411627
2020-03-10 0:00:00,US,7605190,1340982,2172189
2020-03-10 1:00:00,EU,4034005,854090,409712
2020-03-10 1:00:00,US,7315350,1287031,2204627
2020-03-10 2:00:00,EU,4171784,898002,418878
2020-03-10 2:00:00,US,6817484,1275797,2171529
2020-03-10 3:00:00,EU,4477968,988874,454890
2020-03-10 3:00:00,US,5924576,1132248,2211695
2020-03-10 4:00:00,EU,4805596,1074543,543420
2020-03-10 4:00:00,US,5422974,973351,1682195
2020-03-10 5:00:00,EU,5167537,1145389,652194
2020-03-10 5:00:00,US,4580587,754304,1132818
2020-03-10 6:00:00,EU,5562242,1214994,777892
2020-03-10 6:00:00,US,4164217,607518,919097
2020-03-10 7:00:00,EU,5800806,1283013,823436
2020-03-10 7:00:00,US,4107446,518202,799991
2020-03-10 8:00:00,EU,5939440,1302025,858137
2020-03-10 8:00:00,US,4105104,497107,699441
2020-03-10 9:00:00,EU,6028658,1320892,867036
2020-03-10 9:00:00,US,4342175,544216,683242
2020-03-10 10:00:00,EU,6151312,1353516,887441
2020-03-10 10:00:00,US,4623172,622418,782112
2020-03-10 11:00:00,EU,6298563,1289501,891228
2020-03-10 11:00:00,US,5161146,710915,954502
2020-03-10 12:00:00,EU,6331027,1367891,945628
2020-03-10 12:00:00,US,5402572,775885,1060201
2020-03-10 13:00:00,EU,6324797,1369135,895798
2020-03-10 13:00:00,US,5451974,833633,1116271
2020-03-10 14:00:00,EU,6363427,1393638,891325
2020-03-10 14:00:00,US,5757756,882076,1191176
2020-03-10 15:00:00,EU,5997774,1236942,821368
2020-03-10 15:00:00,US,6021245,923766,1269437
2020-03-10 16:00:00,EU,6122016,1321463,859697
2020-03-10 16:00:00,US,6205784,918549,1323398
2020-03-10 17:00:00,EU,5807121,1294697,845672
2020-03-10 17:00:00,US,6332656,937861,1355248
2020-03-10 18:00:00,EU,5375819,1235797,840928
2020-03-10 18:00:00,US,6412956,984347,1370517
2020-03-10 19:00:00,EU,4825548,1109290,862070
2020-03-10 19:00:00,US,6304698,989680,1473035
2020-03-10 20:00:00,EU,4424968,1002328,839629
2020-03-10 20:00:00,US,6584638,1052856,1511283
2020-03-10 21:00:00,EU,4331705,966514,730041
2020-03-10 21:00:00,US,6899133,1165428,1548717
2020-03-10 22:00:00,EU,3805755,832595,538190
2020-03-10 22:00:00,US,6790189,1166604,1521871
2020-03-10 23:00:00,EU,3356830,721349,427915
2020-03-10 23:00:00,US,6631472,1160993,1526737
2020-03-11 0:00:00,EU,3822816,846950,411837
2020-03-11 0:00:00,US,7634593,1380972,1967667
2020-03-11 1:00:00,EU,4050147,880640,396843
2020-03-11 1:00:00,US,7372723,1371277,2125058
2020-03-11 2:00:00,EU,4314277,966847,406498
2020-03-11 2:00:00,US,7036143,1304639,1947494
2020-03-11 3:00:00,EU,4551338,1001105,431801
2020-03-11 3:00:00,US,6085141,1147114,1745437
2020-03-11 4:00:00,EU,4816619,1091807,474765
2020-03-11 4:00:00,US,6075803,1094686,1645163
2020-03-11 5:00:00,EU,5114931,1155793,568342
2020-03-11 5:00:00,US,5093914,858402,1201634
2020-03-11 6:00:00,EU,5403824,1312156,742433
2020-03-11 6:00:00,US,4496917,684313,959480
2020-03-11 7:00:00,EU,5677888,1286733,922929
2020-03-11 7:00:00,US,4172623,564088,855608
2020-03-11 8:00:00,EU,5927149,1312077,798038
2020-03-11 8:00:00,US,4186995,528856,715304
2020-03-11 9:00:00,EU,6036300,1351942,825662
2020-03-11 9:00:00,US,4643218,565949,743279
2020-03-11 10:00:00,EU,6078692,1359529,805126
2020-03-11 10:00:00,US,5017183,615515,899476
2020-03-11 11:00:00,EU,6107079,1304299,850752
2020-03-11 11:00:00,US,5447109,708835,1070225
2020-03-11 12:00:00,EU,6122867,1362070,855762
2020-03-11 12:00:00,US,5533970,785889,1156923
2020-03-11 13:00:00,EU,6067902,1365265,842477
2020-03-11 13:00:00,US,5730507,840530,1229791
2020-03-11 14:00:00,EU,5934838,1328607,783873
2020-03-11 14:00:00,US,5934366,869394,1181331
2020-03-11 15:00:00,EU,5716784,1266788,796216
2020-03-11 15:00:00,US,6161679,943255,1345134
2020-03-11 16:00:00,EU,5791867,1256472,810165
2020-03-11 16:00:00,US,6145564,941565,1327718
2020-03-11 17:00:00,EU,5912010,1319507,911619
2020-03-11 17:00:00,US,6446371,1001776,1567660
2020-03-11 18:00:00,EU,5658559,1330616,980870
2020-03-11 18:00:00,US,6501989,1040907,1606819
